date,time,comp_level_ft,temperature,year,month,wy
2025-05-09,02:00:49,2.7296587926509184,24.6,2025,5,2025
2025-05-09,02:15:49,2.739501312335958,24.6,2025,5,2025
2025-05-09,02:30:49,2.736220472440945,24.6,2025,5,2025
2025-05-09,02:45:49,2.739501312335958,24.6,2025,5,2025
2025-05-09,03:00:49,2.7460629921259843,24.6,2025,5,2025
2025-05-09,03:15:49,2.7526246719160103,24.6,2025,5,2025
2025-05-09,03:30:49,2.7559055118110236,24.6,2025,5,2025
2025-05-09,03:45:49,2.7526246719160103,24.6,2025,5,2025
2025-05-09,04:00:49,2.7526246719160103,24.6,2025,5,2025
2025-05-09,04:15:49,2.7559055118110236,24.6,2025,5,2025
2025-05-09,04:30:49,2.7526246719160103,24.2,2025,5,2025
2025-05-09,04:45:49,2.7526246719160103,24.1,2025,5,2025
2025-05-09,05:00:49,2.7460629921259843,24.2,2025,5,2025
2025-05-09,05:15:49,2.7493438320209975,24.3,2025,5,2025
2025-05-09,05:30:49,2.7526246719160103,24.5,2025,5,2025
2025-05-09,05:45:49,2.765748031496063,24.6,2025,5,2025
2025-05-09,06:00:49,2.772309711286089,24.4,2025,5,2025
2025-05-09,06:15:49,2.772309711286089,24.5,2025,5,2025
2025-05-09,06:30:49,2.7755905511811023,24.4,2025,5,2025
2025-05-09,06:45:49,2.772309711286089,24.3,2025,5,2025
2025-05-09,07:00:49,2.7624671916010497,24.4,2025,5,2025
2025-05-09,07:15:49,2.7526246719160103,24.4,2025,5,2025
2025-05-09,07:30:49,2.742782152230971,24.4,2025,5,2025
2025-05-09,07:45:49,2.739501312335958,24.5,2025,5,2025
2025-05-09,08:00:49,2.739501312335958,24.6,2025,5,2025
2025-05-09,08:15:49,2.7493438320209975,24.6,2025,5,2025
2025-05-09,08:30:49,2.7559055118110236,24.7,2025,5,2025
2025-05-09,08:45:49,2.7624671916010497,24.6,2025,5,2025
2025-05-09,09:00:49,2.7624671916010497,24.6,2025,5,2025
2025-05-09,09:15:49,2.759186351706037,24.6,2025,5,2025
2025-05-09,09:30:49,2.759186351706037,24.5,2025,5,2025
2025-05-09,09:45:49,2.759186351706037,24.6,2025,5,2025
2025-05-09,10:00:49,2.7493438320209975,24.6,2025,5,2025
2025-05-09,10:15:49,2.739501312335958,24.6,2025,5,2025
2025-05-09,10:30:49,2.7460629921259843,24.5,2025,5,2025
2025-05-09,10:45:49,2.7624671916010497,24.6,2025,5,2025
2025-05-09,11:00:49,2.7690288713910762,24.6,2025,5,2025
2025-05-09,11:15:49,2.759186351706037,24.5,2025,5,2025
2025-05-09,11:30:49,2.7263779527559056,24.5,2025,5,2025
2025-05-09,11:45:49,2.716535433070866,24.6,2025,5,2025
2025-05-09,12:00:49,2.7099737532808397,24.6,2025,5,2025
2025-05-09,12:15:49,2.7263779527559056,24.6,2025,5,2025
2025-05-09,12:30:49,2.7493438320209975,24.7,2025,5,2025
2025-05-09,12:45:49,2.765748031496063,24.7,2025,5,2025
2025-05-09,13:00:49,2.7624671916010497,24.8,2025,5,2025
2025-05-09,13:15:49,2.7493438320209975,24.8,2025,5,2025
2025-05-09,13:30:49,2.7230971128608923,24.8,2025,5,2025
2025-05-09,13:45:49,2.7263779527559056,24.9,2025,5,2025
2025-05-09,14:00:49,2.719816272965879,25,2025,5,2025
2025-05-09,14:15:49,2.719816272965879,25.1,2025,5,2025
2025-05-09,14:30:49,2.719816272965879,25.2,2025,5,2025
2025-05-09,14:45:49,2.716535433070866,25.2,2025,5,2025
2025-05-09,15:00:49,2.713254593175853,25.2,2025,5,2025
2025-05-09,15:15:49,2.7230971128608923,25.2,2025,5,2025
2025-05-09,15:30:49,2.7329396325459316,25.2,2025,5,2025
2025-05-09,15:45:49,2.739501312335958,25.3,2025,5,2025
2025-05-09,16:00:49,2.736220472440945,25.4,2025,5,2025
2025-05-09,16:15:49,2.7263779527559056,25.4,2025,5,2025
2025-05-09,16:30:49,2.7296587926509184,25.5,2025,5,2025
2025-05-09,16:45:49,2.7263779527559056,25.5,2025,5,2025
2025-05-09,17:00:49,2.7230971128608923,25.5,2025,5,2025
2025-05-09,17:15:49,2.7263779527559056,25.4,2025,5,2025
2025-05-09,17:30:49,2.7263779527559056,25.5,2025,5,2025
2025-05-09,17:45:49,2.7296587926509184,25.5,2025,5,2025
2025-05-09,18:00:49,2.7296587926509184,25.5,2025,5,2025
2025-05-09,18:15:49,2.7296587926509184,25.5,2025,5,2025
2025-05-09,18:30:49,2.736220472440945,25.6,2025,5,2025
2025-05-09,18:45:49,2.736220472440945,25.5,2025,5,2025
2025-05-09,19:00:49,2.742782152230971,25.6,2025,5,2025
2025-05-09,19:15:49,2.739501312335958,25.6,2025,5,2025
2025-05-09,19:30:49,2.739501312335958,25.6,2025,5,2025
2025-05-09,19:45:49,2.7329396325459316,25.7,2025,5,2025
2025-05-09,20:00:49,2.7296587926509184,25.7,2025,5,2025
2025-05-09,20:15:49,2.7230971128608923,25.7,2025,5,2025
2025-05-09,20:30:49,2.7329396325459316,25.7,2025,5,2025
2025-05-09,20:45:49,2.736220472440945,25.8,2025,5,2025
2025-05-09,21:00:49,2.7329396325459316,25.8,2025,5,2025
2025-05-09,21:15:49,2.736220472440945,25.8,2025,5,2025
2025-05-09,21:30:49,2.742782152230971,25.8,2025,5,2025
2025-05-09,21:45:49,2.7296587926509184,25.8,2025,5,2025
2025-05-09,22:00:49,2.7296587926509184,25.8,2025,5,2025
2025-05-09,22:15:49,2.7263779527559056,25.8,2025,5,2025
2025-05-09,22:30:49,2.716535433070866,25.8,2025,5,2025
2025-05-09,22:45:49,2.719816272965879,25.8,2025,5,2025
2025-05-09,23:00:49,2.719816272965879,25.8,2025,5,2025
2025-05-09,23:15:49,2.719816272965879,25.8,2025,5,2025
2025-05-09,23:30:49,2.7263779527559056,25.8,2025,5,2025
2025-05-09,23:45:49,2.736220472440945,25.8,2025,5,2025
2025-05-10,00:00:49,2.7296587926509184,25.8,2025,5,2025
2025-05-10,00:15:49,2.7329396325459316,25.8,2025,5,2025
2025-05-10,00:30:49,2.7296587926509184,25.8,2025,5,2025
2025-05-10,00:45:49,2.7230971128608923,25.8,2025,5,2025
2025-05-10,01:00:49,2.7230971128608923,25.8,2025,5,2025
2025-05-10,01:15:49,2.7329396325459316,25.8,2025,5,2025
2025-05-10,01:30:49,2.736220472440945,25.8,2025,5,2025
2025-05-10,01:45:49,2.7493438320209975,25.8,2025,5,2025
2025-05-10,02:00:49,2.7460629921259843,25.8,2025,5,2025
2025-05-10,02:15:49,2.7460629921259843,25.8,2025,5,2025
2025-05-10,02:30:49,2.7526246719160103,25.8,2025,5,2025
2025-05-10,02:45:49,2.7559055118110236,25.8,2025,5,2025
2025-05-10,03:00:49,2.7526246719160103,25.8,2025,5,2025
2025-05-10,03:15:49,2.7493438320209975,25.8,2025,5,2025
2025-05-10,03:30:49,2.7559055118110236,25.8,2025,5,2025
2025-05-20,13:00:49,2.4311023622047245,23.3,2025,5,2025
2025-05-20,13:15:49,2.440944881889764,23.4,2025,5,2025
2025-05-20,13:30:49,2.44750656167979,23.5,2025,5,2025
2025-05-20,13:45:49,2.4507874015748032,23.6,2025,5,2025
2025-05-20,14:00:49,2.4573490813648293,23.7,2025,5,2025
2025-05-20,14:15:49,2.4606299212598426,23.8,2025,5,2025
2025-05-20,14:30:49,2.4606299212598426,23.8,2025,5,2025
2025-05-20,14:45:49,2.4671916010498687,23.9,2025,5,2025
2025-05-20,15:00:49,2.470472440944882,23.9,2025,5,2025
2025-05-20,15:15:49,2.4803149606299213,24,2025,5,2025
2025-05-20,15:30:49,2.4868766404199474,24,2025,5,2025
2025-05-20,15:45:49,2.496719160104987,24.1,2025,5,2025
2025-05-20,16:00:49,2.496719160104987,24.1,2025,5,2025
2025-05-20,16:15:49,2.5,24.2,2025,5,2025
2025-05-20,16:30:49,2.493438320209974,24.3,2025,5,2025
2025-05-20,16:45:49,2.496719160104987,24.4,2025,5,2025
2025-05-20,17:00:49,2.5032808398950133,24.4,2025,5,2025
2025-05-20,17:15:49,2.496719160104987,24.3,2025,5,2025
2025-05-20,17:30:49,2.5098425196850394,24.4,2025,5,2025
2025-05-20,17:45:49,2.5131233595800526,24.4,2025,5,2025
2025-05-20,18:00:49,2.516404199475066,24.4,2025,5,2025
2025-05-20,18:15:49,2.516404199475066,24.6,2025,5,2025
2025-05-20,18:30:49,2.5196850393700787,24.6,2025,5,2025
2025-05-20,18:45:49,2.5131233595800526,24.6,2025,5,2025
2025-05-20,19:00:49,2.5098425196850394,24.6,2025,5,2025
2025-05-20,19:15:49,2.522965879265092,24.8,2025,5,2025
2025-05-20,19:30:49,2.522965879265092,24.7,2025,5,2025
2025-05-20,19:45:49,2.522965879265092,24.6,2025,5,2025
2025-05-20,20:00:49,2.5262467191601052,24.5,2025,5,2025
2025-05-20,20:15:49,2.522965879265092,24.5,2025,5,2025
2025-05-20,20:30:49,2.522965879265092,24.5,2025,5,2025
2025-05-20,20:45:49,2.522965879265092,24.5,2025,5,2025
2025-05-20,21:00:49,2.5131233595800526,24.4,2025,5,2025
2025-05-20,21:15:49,2.516404199475066,24.4,2025,5,2025
2025-05-20,21:30:49,2.522965879265092,24.4,2025,5,2025
2025-05-20,21:45:49,2.522965879265092,24.4,2025,5,2025
2025-05-20,22:00:49,2.5098425196850394,24.3,2025,5,2025
2025-05-20,22:15:49,2.5032808398950133,24.3,2025,5,2025
2025-05-20,22:30:49,2.5131233595800526,24.3,2025,5,2025
2025-05-20,22:45:49,2.5098425196850394,24.2,2025,5,2025
2025-05-20,23:00:49,2.5032808398950133,24.2,2025,5,2025
2025-05-20,23:15:49,2.5098425196850394,24.1,2025,5,2025
2025-05-20,23:30:49,2.5098425196850394,24.1,2025,5,2025
2025-05-20,23:45:49,2.516404199475066,24.1,2025,5,2025
2025-05-21,00:00:49,2.522965879265092,24,2025,5,2025
2025-05-21,00:15:49,2.5131233595800526,23.9,2025,5,2025
2025-05-21,00:30:49,2.5131233595800526,23.8,2025,5,2025
2025-05-21,00:45:49,2.5131233595800526,23.8,2025,5,2025
2025-05-21,01:00:49,2.5131233595800526,23.7,2025,5,2025
2025-05-21,01:15:49,2.5131233595800526,23.7,2025,5,2025
2025-05-21,01:30:49,2.5131233595800526,23.6,2025,5,2025
2025-05-21,01:45:49,2.516404199475066,23.6,2025,5,2025
2025-05-21,02:00:49,2.516404199475066,23.6,2025,5,2025
2025-05-21,02:15:49,2.5196850393700787,23.6,2025,5,2025
2025-05-21,02:30:49,2.522965879265092,23.6,2025,5,2025
2025-05-21,02:45:49,2.522965879265092,23.6,2025,5,2025
2025-05-21,03:00:49,2.5262467191601052,23.5,2025,5,2025
2025-05-21,03:15:49,2.5262467191601052,23.5,2025,5,2025
2025-05-21,03:30:49,2.5328083989501313,23.5,2025,5,2025
2025-05-21,03:45:49,2.5262467191601052,23.5,2025,5,2025
2025-05-21,04:00:49,2.522965879265092,23.5,2025,5,2025
2025-05-21,04:15:49,2.522965879265092,23.4,2025,5,2025
2025-05-21,04:30:49,2.522965879265092,23.4,2025,5,2025
2025-05-21,04:45:49,2.529527559055118,23.3,2025,5,2025
2025-05-21,05:00:49,2.5262467191601052,23.3,2025,5,2025
2025-05-21,05:15:49,2.522965879265092,23.2,2025,5,2025
2025-05-21,05:30:49,2.5328083989501313,23.2,2025,5,2025
2025-05-21,05:45:49,2.5360892388451446,23.2,2025,5,2025
2025-05-21,06:00:49,2.5328083989501313,23.2,2025,5,2025
2025-05-21,06:15:49,2.529527559055118,23.2,2025,5,2025
2025-05-21,06:30:49,2.5262467191601052,23.2,2025,5,2025
2025-05-21,06:45:49,2.5328083989501313,23.2,2025,5,2025
2025-05-21,07:00:49,2.529527559055118,23.2,2025,5,2025
2025-05-21,07:15:49,2.5328083989501313,23.2,2025,5,2025
2025-05-21,07:30:49,2.5328083989501313,23.2,2025,5,2025
2025-05-21,07:45:49,2.529527559055118,23.2,2025,5,2025
2025-05-21,08:00:49,2.5262467191601052,23.2,2025,5,2025
2025-05-21,08:15:49,2.522965879265092,23.1,2025,5,2025
2025-05-21,08:30:49,2.522965879265092,23.1,2025,5,2025
2025-05-21,08:45:49,2.5262467191601052,23.1,2025,5,2025
2025-05-21,09:00:49,2.522965879265092,23.1,2025,5,2025
2025-05-21,09:15:49,2.5262467191601052,23.1,2025,5,2025
2025-05-21,09:30:49,2.5196850393700787,23.1,2025,5,2025
2025-05-21,09:45:49,2.516404199475066,23.1,2025,5,2025
2025-05-21,10:00:49,2.516404199475066,23.2,2025,5,2025
2025-05-21,10:15:49,2.5098425196850394,23.2,2025,5,2025
2025-05-21,10:30:49,2.5131233595800526,23.2,2025,5,2025
2025-05-21,10:45:49,2.5065616797900265,23.2,2025,5,2025
2025-05-21,11:00:49,2.5065616797900265,23.2,2025,5,2025
2025-05-21,11:15:49,2.5065616797900265,23.4,2025,5,2025
2025-05-21,11:30:49,2.5065616797900265,23.4,2025,5,2025
2025-05-21,11:45:49,2.5098425196850394,23.5,2025,5,2025
2025-05-21,12:00:49,2.5032808398950133,23.5,2025,5,2025
2025-05-21,12:15:49,2.5065616797900265,23.6,2025,5,2025
2025-05-21,12:30:49,2.5065616797900265,23.7,2025,5,2025
2025-05-21,12:45:49,2.5,23.8,2025,5,2025
2025-05-21,13:00:49,2.493438320209974,23.9,2025,5,2025
2025-05-21,13:15:49,2.5,24,2025,5,2025
2025-05-21,13:30:49,2.5,24.2,2025,5,2025
2025-05-21,13:45:49,2.5,24.4,2025,5,2025
2025-05-21,14:00:49,2.5,24.5,2025,5,2025
2025-05-21,14:15:49,2.5,24.5,2025,5,2025
2025-05-21,14:30:49,2.493438320209974,24.5,2025,5,2025
2025-05-21,14:45:49,2.493438320209974,24.6,2025,5,2025
2025-05-21,15:00:49,2.4901574803149606,24.8,2025,5,2025
2025-05-21,15:15:49,2.4901574803149606,24.9,2025,5,2025
2025-05-21,15:30:49,2.4868766404199474,25,2025,5,2025
2025-05-21,15:45:49,2.4835958005249346,25.1,2025,5,2025
2025-05-21,16:00:49,2.4901574803149606,25.1,2025,5,2025
2025-05-21,16:15:49,2.4868766404199474,25,2025,5,2025
2025-05-21,16:30:49,2.4868766404199474,25,2025,5,2025
2025-05-21,16:45:49,2.4901574803149606,25.1,2025,5,2025
2025-05-21,17:00:49,2.493438320209974,25.1,2025,5,2025
2025-05-21,17:15:49,2.496719160104987,25.2,2025,5,2025
2025-05-21,17:30:49,2.5,25.1,2025,5,2025
2025-05-21,17:45:49,2.493438320209974,25.3,2025,5,2025
2025-05-21,18:00:49,2.493438320209974,25.4,2025,5,2025
2025-05-21,18:15:49,2.5032808398950133,25.5,2025,5,2025
2025-05-21,18:30:49,2.5,25.5,2025,5,2025
2025-05-21,18:45:49,2.5,25.9,2025,5,2025
2025-05-21,19:00:49,2.496719160104987,25.5,2025,5,2025
2025-05-21,19:15:49,2.493438320209974,25.4,2025,5,2025
2025-05-21,19:30:49,2.493438320209974,25.4,2025,5,2025
2025-05-21,19:45:49,2.496719160104987,25.3,2025,5,2025
2025-05-21,20:00:49,2.5,25.3,2025,5,2025
2025-05-21,20:15:49,2.5,25.3,2025,5,2025
2025-05-21,20:30:49,2.5,25.3,2025,5,2025
2025-05-21,20:45:49,2.496719160104987,25.3,2025,5,2025
2025-05-21,21:00:49,2.5,25.2,2025,5,2025
2025-05-21,21:15:49,2.5032808398950133,25.2,2025,5,2025
2025-05-21,21:30:49,2.5,25.2,2025,5,2025
2025-05-21,21:45:49,2.4901574803149606,25.1,2025,5,2025
2025-05-21,22:00:49,2.4803149606299213,25.1,2025,5,2025
2025-05-21,22:15:49,2.4835958005249346,25.1,2025,5,2025
2025-05-21,22:30:49,2.4868766404199474,25,2025,5,2025
2025-05-21,22:45:49,2.4901574803149606,24.9,2025,5,2025
2025-05-21,23:00:49,2.4901574803149606,24.8,2025,5,2025
2025-05-21,23:15:49,2.4901574803149606,24.7,2025,5,2025
2025-05-21,23:30:49,2.4835958005249346,24.6,2025,5,2025
2025-05-21,23:45:49,2.4868766404199474,24.6,2025,5,2025
2025-05-22,00:00:49,2.4868766404199474,24.5,2025,5,2025
2025-05-22,00:15:49,2.4803149606299213,24.4,2025,5,2025
2025-05-22,00:30:49,2.4835958005249346,24.4,2025,5,2025
2025-05-22,00:45:49,2.4835958005249346,24.3,2025,5,2025
2025-05-22,01:00:49,2.4803149606299213,24.2,2025,5,2025
2025-05-22,01:15:49,2.4868766404199474,24.2,2025,5,2025
2025-05-22,01:30:49,2.493438320209974,24.2,2025,5,2025
2025-05-22,01:45:49,2.4868766404199474,24.1,2025,5,2025
2025-05-22,02:00:49,2.4901574803149606,24.1,2025,5,2025
2025-05-22,02:15:49,2.493438320209974,24,2025,5,2025
2025-05-22,02:30:49,2.5,24,2025,5,2025
2025-05-22,02:45:49,2.5,23.9,2025,5,2025
2025-05-22,03:00:49,2.5032808398950133,23.9,2025,5,2025
2025-05-22,03:15:49,2.496719160104987,23.8,2025,5,2025
2025-05-22,03:30:49,2.5032808398950133,23.8,2025,5,2025
2025-05-22,03:45:49,2.5098425196850394,23.8,2025,5,2025
2025-05-22,04:00:49,2.5098425196850394,23.7,2025,5,2025
2025-05-22,04:15:49,2.5131233595800526,23.7,2025,5,2025
2025-05-22,04:30:49,2.5098425196850394,23.6,2025,5,2025
2025-05-22,04:45:49,2.5032808398950133,23.6,2025,5,2025
2025-05-22,05:00:49,2.5032808398950133,23.5,2025,5,2025
2025-05-22,05:15:49,2.5032808398950133,23.4,2025,5,2025
2025-05-22,05:30:49,2.5098425196850394,23.4,2025,5,2025
2025-05-22,05:45:49,2.5131233595800526,23.3,2025,5,2025
2025-05-22,06:00:49,2.5196850393700787,23.2,2025,5,2025
2025-05-22,06:15:49,2.522965879265092,23.3,2025,5,2025
2025-05-22,06:30:49,2.522965879265092,23.2,2025,5,2025
2025-05-22,06:45:49,2.516404199475066,23.1,2025,5,2025
2025-05-22,07:00:49,2.516404199475066,23.1,2025,5,2025
2025-05-22,07:15:49,2.5131233595800526,23.1,2025,5,2025
2025-05-22,07:30:49,2.5065616797900265,23,2025,5,2025
2025-05-22,07:45:49,2.5098425196850394,22.9,2025,5,2025
2025-05-22,08:00:49,2.5,22.8,2025,5,2025
2025-05-22,08:15:49,2.5065616797900265,22.8,2025,5,2025
2025-05-22,08:30:49,2.5032808398950133,22.9,2025,5,2025
2025-05-22,08:45:49,2.5,22.9,2025,5,2025
2025-05-22,09:00:49,2.493438320209974,22.9,2025,5,2025
2025-05-22,09:15:49,2.5032808398950133,23,2025,5,2025
2025-05-22,09:30:49,2.5,23.1,2025,5,2025
2025-05-22,09:45:49,2.496719160104987,23.1,2025,5,2025
2025-05-22,10:00:49,2.5032808398950133,23.2,2025,5,2025
2025-05-22,10:15:49,2.5,23.2,2025,5,2025
2025-05-22,10:30:49,2.5032808398950133,23.4,2025,5,2025
2025-05-22,10:45:49,2.5,23.4,2025,5,2025
2025-05-22,11:00:49,2.496719160104987,23.4,2025,5,2025
2025-05-22,11:15:49,2.496719160104987,23.5,2025,5,2025
2025-05-22,11:30:49,2.4868766404199474,23.6,2025,5,2025
2025-05-22,11:45:49,2.4901574803149606,23.6,2025,5,2025
2025-05-22,12:00:49,2.4803149606299213,23.7,2025,5,2025
2025-05-22,12:15:49,2.4835958005249346,23.9,2025,5,2025
2025-05-22,12:30:49,2.4901574803149606,23.9,2025,5,2025
2025-05-22,12:45:49,2.4868766404199474,23.8,2025,5,2025
2025-05-22,13:00:49,2.4868766404199474,23.9,2025,5,2025
2025-05-22,13:15:49,2.4803149606299213,24.1,2025,5,2025
2025-05-22,13:30:49,2.473753280839895,24.2,2025,5,2025
2025-05-22,13:45:49,2.477034120734908,24.3,2025,5,2025
2025-05-22,14:00:49,2.4835958005249346,24.4,2025,5,2025
2025-05-22,14:15:49,2.4835958005249346,24.5,2025,5,2025
2025-05-22,14:30:49,2.4803149606299213,24.6,2025,5,2025
2025-05-22,14:45:49,2.470472440944882,24.7,2025,5,2025
2025-05-22,15:00:49,2.470472440944882,24.8,2025,5,2025
2025-05-22,15:15:49,2.4606299212598426,24.8,2025,5,2025
2025-05-22,15:30:49,2.4671916010498687,25,2025,5,2025
2025-05-22,15:45:49,2.473753280839895,25,2025,5,2025
2025-05-22,16:00:49,2.477034120734908,25.4,2025,5,2025
2025-05-22,16:15:49,2.473753280839895,25.1,2025,5,2025
2025-05-22,16:30:49,2.4671916010498687,25.4,2025,5,2025
2025-05-22,16:45:49,2.463910761154856,25.6,2025,5,2025
2025-05-22,17:00:49,2.470472440944882,25.6,2025,5,2025
2025-05-22,17:15:49,2.4835958005249346,25.6,2025,5,2025
2025-05-22,17:30:49,2.477034120734908,25.5,2025,5,2025
2025-05-22,17:45:49,2.470472440944882,25.7,2025,5,2025
2025-05-22,18:00:49,2.4671916010498687,25.7,2025,5,2025
2025-05-22,18:15:49,2.4606299212598426,25.7,2025,5,2025
2025-05-22,18:30:49,2.470472440944882,25.6,2025,5,2025
2025-05-22,18:45:49,2.477034120734908,25.9,2025,5,2025
2025-05-22,19:00:49,2.4901574803149606,25.7,2025,5,2025
2025-05-22,19:15:49,2.4901574803149606,25.8,2025,5,2025
2025-05-22,19:30:49,2.4868766404199474,25.6,2025,5,2025
2025-05-22,19:45:49,2.4803149606299213,25.5,2025,5,2025
2025-05-22,20:00:49,2.4803149606299213,25.5,2025,5,2025
2025-05-22,20:15:49,2.4901574803149606,25.6,2025,5,2025
2025-05-22,20:30:49,2.4835958005249346,25.6,2025,5,2025
2025-05-22,20:45:49,2.4835958005249346,25.5,2025,5,2025
2025-05-22,21:00:49,2.4835958005249346,25.5,2025,5,2025
2025-05-22,21:15:49,2.477034120734908,25.5,2025,5,2025
2025-05-22,21:30:49,2.473753280839895,25.4,2025,5,2025
2025-05-22,21:45:49,2.470472440944882,25.3,2025,5,2025
2025-05-22,22:00:49,2.470472440944882,25.3,2025,5,2025
2025-05-22,22:15:49,2.470472440944882,25.2,2025,5,2025
2025-05-22,22:30:49,2.473753280839895,25.1,2025,5,2025
2025-05-22,22:45:49,2.470472440944882,25,2025,5,2025
2025-05-22,23:00:49,2.4606299212598426,24.9,2025,5,2025
2025-05-22,23:15:49,2.4573490813648293,24.9,2025,5,2025
2025-05-22,23:30:49,2.4540682414698165,24.8,2025,5,2025
2025-05-22,23:45:49,2.4540682414698165,24.7,2025,5,2025
2025-05-23,00:00:49,2.4573490813648293,24.6,2025,5,2025
2025-05-23,00:15:49,2.4573490813648293,24.5,2025,5,2025
2025-05-23,00:30:49,2.4606299212598426,24.4,2025,5,2025
2025-05-23,00:45:49,2.4671916010498687,24.4,2025,5,2025
2025-05-23,01:00:49,2.4671916010498687,24.3,2025,5,2025
2025-05-23,01:15:49,2.463910761154856,24.3,2025,5,2025
2025-05-23,01:30:49,2.4573490813648293,24.2,2025,5,2025
2025-05-23,01:45:49,2.4573490813648293,24.1,2025,5,2025
2025-05-23,02:00:49,2.4671916010498687,24.1,2025,5,2025
2025-05-23,02:15:49,2.4671916010498687,24,2025,5,2025
2025-05-23,02:30:49,2.4671916010498687,23.9,2025,5,2025
2025-05-23,02:45:49,2.473753280839895,23.9,2025,5,2025
2025-05-23,03:00:49,2.470472440944882,23.8,2025,5,2025
2025-05-23,03:15:49,2.4671916010498687,23.7,2025,5,2025
2025-05-23,03:30:49,2.473753280839895,23.7,2025,5,2025
2025-05-23,03:45:49,2.4671916010498687,23.6,2025,5,2025
2025-05-23,04:00:49,2.4606299212598426,23.5,2025,5,2025
2025-05-23,04:15:49,2.470472440944882,23.4,2025,5,2025
2025-05-23,04:30:49,2.4835958005249346,23.4,2025,5,2025
2025-05-23,04:45:49,2.493438320209974,23.3,2025,5,2025
2025-05-23,05:00:49,2.4868766404199474,23.2,2025,5,2025
2025-05-23,05:15:49,2.496719160104987,23.1,2025,5,2025
2025-05-23,05:30:49,2.4835958005249346,23,2025,5,2025
2025-05-23,05:45:49,2.4868766404199474,23,2025,5,2025
2025-05-23,06:00:49,2.4868766404199474,22.9,2025,5,2025
2025-05-23,06:15:49,2.4868766404199474,22.9,2025,5,2025
2025-05-23,06:30:49,2.4868766404199474,22.9,2025,5,2025
2025-05-23,06:45:49,2.4803149606299213,22.9,2025,5,2025
2025-05-23,07:00:49,2.4901574803149606,23,2025,5,2025
2025-05-23,07:15:49,2.493438320209974,23.1,2025,5,2025
2025-05-23,07:30:49,2.493438320209974,23.1,2025,5,2025
2025-05-23,07:45:49,2.493438320209974,23,2025,5,2025
2025-05-23,08:00:49,2.4868766404199474,22.9,2025,5,2025
2025-05-23,08:15:49,2.477034120734908,22.8,2025,5,2025
2025-05-23,08:30:49,2.4803149606299213,22.9,2025,5,2025
2025-05-23,08:45:49,2.4835958005249346,22.9,2025,5,2025
2025-05-23,09:00:49,2.4835958005249346,23,2025,5,2025
2025-05-23,09:15:49,2.4868766404199474,23.1,2025,5,2025
2025-05-23,09:30:49,2.4835958005249346,23.2,2025,5,2025
2025-05-23,09:45:49,2.477034120734908,23.2,2025,5,2025
2025-05-23,10:00:49,2.4835958005249346,23.4,2025,5,2025
2025-05-23,10:15:49,2.477034120734908,23.4,2025,5,2025
2025-05-23,10:30:49,2.4835958005249346,23.5,2025,5,2025
2025-05-23,10:45:49,2.4868766404199474,23.7,2025,5,2025
2025-05-23,11:00:49,2.4868766404199474,23.8,2025,5,2025
2025-05-23,11:15:49,2.4901574803149606,23.8,2025,5,2025
2025-05-23,11:30:49,2.4868766404199474,23.9,2025,5,2025
2025-05-23,11:45:49,2.477034120734908,23.7,2025,5,2025
2025-05-23,12:00:49,2.4671916010498687,24,2025,5,2025
2025-05-23,12:15:49,2.4507874015748032,24,2025,5,2025
2025-05-23,12:30:49,2.444225721784777,24.1,2025,5,2025
2025-05-23,12:45:49,2.4376640419947506,24.2,2025,5,2025
2025-05-23,13:00:49,2.44750656167979,24.2,2025,5,2025
2025-05-23,13:15:49,2.4573490813648293,24.2,2025,5,2025
2025-05-23,13:30:49,2.4671916010498687,24.3,2025,5,2025
2025-05-23,13:45:49,2.463910761154856,24.3,2025,5,2025
2025-05-23,14:00:49,2.4606299212598426,24.6,2025,5,2025
2025-05-23,14:15:49,2.440944881889764,24.6,2025,5,2025
2025-05-23,14:30:49,2.4311023622047245,24.9,2025,5,2025
2025-05-23,14:45:49,2.424540682414698,25,2025,5,2025
2025-05-23,15:00:49,2.4278215223097113,25,2025,5,2025
2025-05-23,15:15:49,2.4278215223097113,24.8,2025,5,2025
2025-05-23,15:30:49,2.440944881889764,25.1,2025,5,2025
2025-05-23,15:45:49,2.444225721784777,25.4,2025,5,2025
2025-05-23,16:00:49,2.44750656167979,25.3,2025,5,2025
2025-05-23,16:15:49,2.444225721784777,25.3,2025,5,2025
2025-05-23,16:30:49,2.444225721784777,25.3,2025,5,2025
2025-05-23,16:45:49,2.4606299212598426,25.4,2025,5,2025
2025-05-23,17:00:49,2.4606299212598426,25.4,2025,5,2025
2025-05-23,17:15:49,2.473753280839895,25.6,2025,5,2025
2025-05-23,17:30:49,2.4540682414698165,25.6,2025,5,2025
2025-05-23,17:45:49,2.4540682414698165,25.9,2025,5,2025
2025-05-23,18:00:49,2.463910761154856,26,2025,5,2025
2025-05-23,18:15:49,2.463910761154856,25.8,2025,5,2025
2025-05-23,18:30:49,2.4606299212598426,25.7,2025,5,2025
2025-05-23,18:45:49,2.4606299212598426,25.8,2025,5,2025
2025-05-23,19:00:49,2.463910761154856,25.8,2025,5,2025
2025-05-23,19:15:49,2.4573490813648293,25.7,2025,5,2025
2025-05-23,19:30:49,2.444225721784777,25.6,2025,5,2025
2025-05-23,19:45:49,2.4540682414698165,25.6,2025,5,2025
2025-05-23,20:00:49,2.4540682414698165,25.5,2025,5,2025
